task_id	sid	snap	run_label	mode	alpha	ray_id	spectrum_file	output_file
2422	143886	99	L4Rvir	flip	261	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha261_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha261/L4Rvir_sid143886_J122138+043026_flip_alpha261_spectrum_fits.csv
2423	143886	99	L4Rvir	flip	262	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha262_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha262/L4Rvir_sid143886_J122138+043026_flip_alpha262_spectrum_fits.csv
2424	143886	99	L4Rvir	flip	263	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha263_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha263/L4Rvir_sid143886_J122138+043026_flip_alpha263_spectrum_fits.csv
2425	143886	99	L4Rvir	flip	264	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha264_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha264/L4Rvir_sid143886_J122138+043026_flip_alpha264_spectrum_fits.csv
2426	143886	99	L4Rvir	flip	265	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha265_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha265/L4Rvir_sid143886_J122138+043026_flip_alpha265_spectrum_fits.csv
2427	143886	99	L4Rvir	flip	266	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha266_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha266/L4Rvir_sid143886_J122138+043026_flip_alpha266_spectrum_fits.csv
2428	143886	99	L4Rvir	flip	267	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha267_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha267/L4Rvir_sid143886_J122138+043026_flip_alpha267_spectrum_fits.csv
2429	143886	99	L4Rvir	flip	268	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha268_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha268/L4Rvir_sid143886_J122138+043026_flip_alpha268_spectrum_fits.csv
2430	143886	99	L4Rvir	flip	269	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha269_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha269/L4Rvir_sid143886_J122138+043026_flip_alpha269_spectrum_fits.csv
2431	143886	99	L4Rvir	flip	270	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha270_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha270/L4Rvir_sid143886_J122138+043026_flip_alpha270_spectrum_fits.csv
2432	143886	99	L4Rvir	flip	271	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha271_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha271/L4Rvir_sid143886_J122138+043026_flip_alpha271_spectrum_fits.csv
2433	143886	99	L4Rvir	flip	272	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha272_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha272/L4Rvir_sid143886_J122138+043026_flip_alpha272_spectrum_fits.csv
2434	143886	99	L4Rvir	flip	273	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha273_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha273/L4Rvir_sid143886_J122138+043026_flip_alpha273_spectrum_fits.csv
2435	143886	99	L4Rvir	flip	274	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha274_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha274/L4Rvir_sid143886_J122138+043026_flip_alpha274_spectrum_fits.csv
2436	143886	99	L4Rvir	flip	275	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha275_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha275/L4Rvir_sid143886_J122138+043026_flip_alpha275_spectrum_fits.csv
2437	143886	99	L4Rvir	flip	276	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha276_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha276/L4Rvir_sid143886_J122138+043026_flip_alpha276_spectrum_fits.csv
2438	143886	99	L4Rvir	flip	277	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha277_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha277/L4Rvir_sid143886_J122138+043026_flip_alpha277_spectrum_fits.csv
2439	143886	99	L4Rvir	flip	278	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha278_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha278/L4Rvir_sid143886_J122138+043026_flip_alpha278_spectrum_fits.csv
2440	143886	99	L4Rvir	flip	279	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha279_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha279/L4Rvir_sid143886_J122138+043026_flip_alpha279_spectrum_fits.csv
2441	143886	99	L4Rvir	flip	280	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha280_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha280/L4Rvir_sid143886_J122138+043026_flip_alpha280_spectrum_fits.csv
2442	143886	99	L4Rvir	flip	281	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha281_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha281/L4Rvir_sid143886_J122138+043026_flip_alpha281_spectrum_fits.csv
2443	143886	99	L4Rvir	flip	282	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha282_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha282/L4Rvir_sid143886_J122138+043026_flip_alpha282_spectrum_fits.csv
2444	143886	99	L4Rvir	flip	283	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha283_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha283/L4Rvir_sid143886_J122138+043026_flip_alpha283_spectrum_fits.csv
2445	143886	99	L4Rvir	flip	284	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha284_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha284/L4Rvir_sid143886_J122138+043026_flip_alpha284_spectrum_fits.csv
2446	143886	99	L4Rvir	flip	285	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha285_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha285/L4Rvir_sid143886_J122138+043026_flip_alpha285_spectrum_fits.csv
2447	143886	99	L4Rvir	flip	286	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha286_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha286/L4Rvir_sid143886_J122138+043026_flip_alpha286_spectrum_fits.csv
2448	143886	99	L4Rvir	flip	287	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha287_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha287/L4Rvir_sid143886_J122138+043026_flip_alpha287_spectrum_fits.csv
2449	143886	99	L4Rvir	flip	288	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha288_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha288/L4Rvir_sid143886_J122138+043026_flip_alpha288_spectrum_fits.csv
2450	143886	99	L4Rvir	flip	289	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha289_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha289/L4Rvir_sid143886_J122138+043026_flip_alpha289_spectrum_fits.csv
2451	143886	99	L4Rvir	flip	290	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha290_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha290/L4Rvir_sid143886_J122138+043026_flip_alpha290_spectrum_fits.csv
2452	143886	99	L4Rvir	flip	291	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha291_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha291/L4Rvir_sid143886_J122138+043026_flip_alpha291_spectrum_fits.csv
2453	143886	99	L4Rvir	flip	292	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha292_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha292/L4Rvir_sid143886_J122138+043026_flip_alpha292_spectrum_fits.csv
2454	143886	99	L4Rvir	flip	293	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha293_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha293/L4Rvir_sid143886_J122138+043026_flip_alpha293_spectrum_fits.csv
2455	143886	99	L4Rvir	flip	294	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha294_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha294/L4Rvir_sid143886_J122138+043026_flip_alpha294_spectrum_fits.csv
2456	143886	99	L4Rvir	flip	295	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha295_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha295/L4Rvir_sid143886_J122138+043026_flip_alpha295_spectrum_fits.csv
2457	143886	99	L4Rvir	flip	296	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha296_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha296/L4Rvir_sid143886_J122138+043026_flip_alpha296_spectrum_fits.csv
2458	143886	99	L4Rvir	flip	297	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha297_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha297/L4Rvir_sid143886_J122138+043026_flip_alpha297_spectrum_fits.csv
2459	143886	99	L4Rvir	flip	298	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha298_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha298/L4Rvir_sid143886_J122138+043026_flip_alpha298_spectrum_fits.csv
2460	143886	99	L4Rvir	flip	299	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha299_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha299/L4Rvir_sid143886_J122138+043026_flip_alpha299_spectrum_fits.csv
2461	143886	99	L4Rvir	flip	300	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha300_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha300/L4Rvir_sid143886_J122138+043026_flip_alpha300_spectrum_fits.csv
2462	143886	99	L4Rvir	flip	301	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha301_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha301/L4Rvir_sid143886_J122138+043026_flip_alpha301_spectrum_fits.csv
2463	143886	99	L4Rvir	flip	302	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha302_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha302/L4Rvir_sid143886_J122138+043026_flip_alpha302_spectrum_fits.csv
2464	143886	99	L4Rvir	flip	303	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha303_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha303/L4Rvir_sid143886_J122138+043026_flip_alpha303_spectrum_fits.csv
2465	143886	99	L4Rvir	flip	304	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha304_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha304/L4Rvir_sid143886_J122138+043026_flip_alpha304_spectrum_fits.csv
2466	143886	99	L4Rvir	flip	305	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha305_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha305/L4Rvir_sid143886_J122138+043026_flip_alpha305_spectrum_fits.csv
2467	143886	99	L4Rvir	flip	306	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha306_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha306/L4Rvir_sid143886_J122138+043026_flip_alpha306_spectrum_fits.csv
2468	143886	99	L4Rvir	flip	307	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha307_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha307/L4Rvir_sid143886_J122138+043026_flip_alpha307_spectrum_fits.csv
2469	143886	99	L4Rvir	flip	308	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha308_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha308/L4Rvir_sid143886_J122138+043026_flip_alpha308_spectrum_fits.csv
2470	143886	99	L4Rvir	flip	309	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha309_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha309/L4Rvir_sid143886_J122138+043026_flip_alpha309_spectrum_fits.csv
2471	143886	99	L4Rvir	flip	310	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha310_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha310/L4Rvir_sid143886_J122138+043026_flip_alpha310_spectrum_fits.csv
2472	143886	99	L4Rvir	flip	311	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha311_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha311/L4Rvir_sid143886_J122138+043026_flip_alpha311_spectrum_fits.csv
2473	143886	99	L4Rvir	flip	312	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha312_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha312/L4Rvir_sid143886_J122138+043026_flip_alpha312_spectrum_fits.csv
2474	143886	99	L4Rvir	flip	313	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha313_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha313/L4Rvir_sid143886_J122138+043026_flip_alpha313_spectrum_fits.csv
2475	143886	99	L4Rvir	flip	314	J122138+043026	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/spectra_h5/L4Rvir_sid143886_J122138+043026_flip_alpha314_spectrum.h5	/scratch/tsingh65/m61-tng/outputs/sid143886/rays_and_spectra_sid143886_snap99_L4Rvir/fitted_spectra_snr10_bin3/per_spectrum/flip/alpha314/L4Rvir_sid143886_J122138+043026_flip_alpha314_spectrum_fits.csv
